instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
37122050,145008,TIINDIA26JUN3220CE,TIINDIA,0.0,2026-06-30,3220.0,0.05,200,CE,NFO-OPT,NFO
37079810,144843,TIINDIA26JUN2900CE,TIINDIA,0.0,2026-06-30,2900.0,0.05,200,CE,NFO-OPT,NFO
37080066,144844,TIINDIA26JUN2900PE,TIINDIA,0.0,2026-06-30,2900.0,0.05,200,PE,NFO-OPT,NFO
44928002,175500,TIINDIA26JUN2880CE,TIINDIA,0.0,2026-06-30,2880.0,0.05,200,CE,NFO-OPT,NFO
44928258,175501,TIINDIA26JUN2880PE,TIINDIA,0.0,2026-06-30,2880.0,0.05,200,PE,NFO-OPT,NFO
37079298,144841,TIINDIA26JUN2860CE,TIINDIA,0.0,2026-06-30,2860.0,0.05,200,CE,NFO-OPT,NFO
37079554,144842,TIINDIA26JUN2860PE,TIINDIA,0.0,2026-06-30,2860.0,0.05,200,PE,NFO-OPT,NFO
44927490,175498,TIINDIA26JUN2840CE,TIINDIA,0.0,2026-06-30,2840.0,0.05,200,CE,NFO-OPT,NFO
44927746,175499,TIINDIA26JUN2840PE,TIINDIA,0.0,2026-06-30,2840.0,0.05,200,PE,NFO-OPT,NFO
37078786,144839,TIINDIA26JUN2820CE,TIINDIA,0.0,2026-06-30,2820.0,0.05,200,CE,NFO-OPT,NFO
37079042,144840,TIINDIA26JUN2820PE,TIINDIA,0.0,2026-06-30,2820.0,0.05,200,PE,NFO-OPT,NFO
44926978,175496,TIINDIA26JUN2800CE,TIINDIA,0.0,2026-06-30,2800.0,0.05,200,CE,NFO-OPT,NFO
44927234,175497,TIINDIA26JUN2800PE,TIINDIA,0.0,2026-06-30,2800.0,0.05,200,PE,NFO-OPT,NFO
37078274,144837,TIINDIA26JUN2780CE,TIINDIA,0.0,2026-06-30,2780.0,0.05,200,CE,NFO-OPT,NFO
37078530,144838,TIINDIA26JUN2780PE,TIINDIA,0.0,2026-06-30,2780.0,0.05,200,PE,NFO-OPT,NFO
44926466,175494,TIINDIA26JUN2760CE,TIINDIA,0.0,2026-06-30,2760.0,0.05,200,CE,NFO-OPT,NFO
44926722,175495,TIINDIA26JUN2760PE,TIINDIA,0.0,2026-06-30,2760.0,0.05,200,PE,NFO-OPT,NFO
37077762,144835,TIINDIA26JUN2740CE,TIINDIA,0.0,2026-06-30,2740.0,0.05,200,CE,NFO-OPT,NFO
37078018,144836,TIINDIA26JUN2740PE,TIINDIA,0.0,2026-06-30,2740.0,0.05,200,PE,NFO-OPT,NFO
44925954,175492,TIINDIA26JUN2720CE,TIINDIA,0.0,2026-06-30,2720.0,0.05,200,CE,NFO-OPT,NFO
44926210,175493,TIINDIA26JUN2720PE,TIINDIA,0.0,2026-06-30,2720.0,0.05,200,PE,NFO-OPT,NFO
37077250,144833,TIINDIA26JUN2700CE,TIINDIA,0.0,2026-06-30,2700.0,0.05,200,CE,NFO-OPT,NFO
37077506,144834,TIINDIA26JUN2700PE,TIINDIA,0.0,2026-06-30,2700.0,0.05,200,PE,NFO-OPT,NFO
44925442,175490,TIINDIA26JUN2680CE,TIINDIA,0.0,2026-06-30,2680.0,0.05,200,CE,NFO-OPT,NFO
44925698,175491,TIINDIA26JUN2680PE,TIINDIA,0.0,2026-06-30,2680.0,0.05,200,PE,NFO-OPT,NFO
37076738,144831,TIINDIA26JUN2660CE,TIINDIA,0.0,2026-06-30,2660.0,0.05,200,CE,NFO-OPT,NFO
37076994,144832,TIINDIA26JUN2660PE,TIINDIA,0.0,2026-06-30,2660.0,0.05,200,PE,NFO-OPT,NFO
44924930,175488,TIINDIA26JUN2640CE,TIINDIA,0.0,2026-06-30,2640.0,0.05,200,CE,NFO-OPT,NFO
44925186,175489,TIINDIA26JUN2640PE,TIINDIA,0.0,2026-06-30,2640.0,0.05,200,PE,NFO-OPT,NFO
37076226,144829,TIINDIA26JUN2620CE,TIINDIA,0.0,2026-06-30,2620.0,0.05,200,CE,NFO-OPT,NFO
37076482,144830,TIINDIA26JUN2620PE,TIINDIA,0.0,2026-06-30,2620.0,0.05,200,PE,NFO-OPT,NFO
44924418,175486,TIINDIA26JUN2600CE,TIINDIA,0.0,2026-06-30,2600.0,0.05,200,CE,NFO-OPT,NFO
44924674,175487,TIINDIA26JUN2600PE,TIINDIA,0.0,2026-06-30,2600.0,0.05,200,PE,NFO-OPT,NFO
37075714,144827,TIINDIA26JUN2580CE,TIINDIA,0.0,2026-06-30,2580.0,0.05,200,CE,NFO-OPT,NFO
37075970,144828,TIINDIA26JUN2580PE,TIINDIA,0.0,2026-06-30,2580.0,0.05,200,PE,NFO-OPT,NFO
44923906,175484,TIINDIA26JUN2560CE,TIINDIA,0.0,2026-06-30,2560.0,0.05,200,CE,NFO-OPT,NFO
44924162,175485,TIINDIA26JUN2560PE,TIINDIA,0.0,2026-06-30,2560.0,0.05,200,PE,NFO-OPT,NFO
37075202,144825,TIINDIA26JUN2540CE,TIINDIA,0.0,2026-06-30,2540.0,0.05,200,CE,NFO-OPT,NFO
37075458,144826,TIINDIA26JUN2540PE,TIINDIA,0.0,2026-06-30,2540.0,0.05,200,PE,NFO-OPT,NFO
44923394,175482,TIINDIA26JUN2520CE,TIINDIA,0.0,2026-06-30,2520.0,0.05,200,CE,NFO-OPT,NFO
44923650,175483,TIINDIA26JUN2520PE,TIINDIA,0.0,2026-06-30,2520.0,0.05,200,PE,NFO-OPT,NFO
37074434,144822,TIINDIA26JUN2500CE,TIINDIA,0.0,2026-06-30,2500.0,0.05,200,CE,NFO-OPT,NFO
37074946,144824,TIINDIA26JUN2500PE,TIINDIA,0.0,2026-06-30,2500.0,0.05,200,PE,NFO-OPT,NFO
44922882,175480,TIINDIA26JUN2480CE,TIINDIA,0.0,2026-06-30,2480.0,0.05,200,CE,NFO-OPT,NFO
44923138,175481,TIINDIA26JUN2480PE,TIINDIA,0.0,2026-06-30,2480.0,0.05,200,PE,NFO-OPT,NFO
37073922,144820,TIINDIA26JUN2460CE,TIINDIA,0.0,2026-06-30,2460.0,0.05,200,CE,NFO-OPT,NFO
37074178,144821,TIINDIA26JUN2460PE,TIINDIA,0.0,2026-06-30,2460.0,0.05,200,PE,NFO-OPT,NFO
44922370,175478,TIINDIA26JUN2440CE,TIINDIA,0.0,2026-06-30,2440.0,0.05,200,CE,NFO-OPT,NFO
44922626,175479,TIINDIA26JUN2440PE,TIINDIA,0.0,2026-06-30,2440.0,0.05,200,PE,NFO-OPT,NFO
37073154,144817,TIINDIA26JUN2420CE,TIINDIA,0.0,2026-06-30,2420.0,0.05,200,CE,NFO-OPT,NFO
37073666,144819,TIINDIA26JUN2420PE,TIINDIA,0.0,2026-06-30,2420.0,0.05,200,PE,NFO-OPT,NFO
44921858,175476,TIINDIA26JUN2400CE,TIINDIA,0.0,2026-06-30,2400.0,0.05,200,CE,NFO-OPT,NFO
44922114,175477,TIINDIA26JUN2400PE,TIINDIA,0.0,2026-06-30,2400.0,0.05,200,PE,NFO-OPT,NFO
37072642,144815,TIINDIA26JUN2380CE,TIINDIA,0.0,2026-06-30,2380.0,0.05,200,CE,NFO-OPT,NFO
37072898,144816,TIINDIA26JUN2380PE,TIINDIA,0.0,2026-06-30,2380.0,0.05,200,PE,NFO-OPT,NFO
44921346,175474,TIINDIA26JUN2360CE,TIINDIA,0.0,2026-06-30,2360.0,0.05,200,CE,NFO-OPT,NFO
44921602,175475,TIINDIA26JUN2360PE,TIINDIA,0.0,2026-06-30,2360.0,0.05,200,PE,NFO-OPT,NFO
37134338,145056,TIINDIA26JUL2360CE,TIINDIA,0.0,2026-07-28,2360.0,0.05,200,CE,NFO-OPT,NFO
37134594,145057,TIINDIA26JUL2360PE,TIINDIA,0.0,2026-07-28,2360.0,0.05,200,PE,NFO-OPT,NFO
37134850,145058,TIINDIA26JUL2400CE,TIINDIA,0.0,2026-07-28,2400.0,0.05,200,CE,NFO-OPT,NFO
37135106,145059,TIINDIA26JUL2400PE,TIINDIA,0.0,2026-07-28,2400.0,0.05,200,PE,NFO-OPT,NFO
37135362,145060,TIINDIA26JUL2440CE,TIINDIA,0.0,2026-07-28,2440.0,0.05,200,CE,NFO-OPT,NFO
37135618,145061,TIINDIA26JUL2440PE,TIINDIA,0.0,2026-07-28,2440.0,0.05,200,PE,NFO-OPT,NFO
37135874,145062,TIINDIA26JUL2480CE,TIINDIA,0.0,2026-07-28,2480.0,0.05,200,CE,NFO-OPT,NFO
37136130,145063,TIINDIA26JUL2480PE,TIINDIA,0.0,2026-07-28,2480.0,0.05,200,PE,NFO-OPT,NFO
37136386,145064,TIINDIA26JUL2520CE,TIINDIA,0.0,2026-07-28,2520.0,0.05,200,CE,NFO-OPT,NFO
37136642,145065,TIINDIA26JUL2520PE,TIINDIA,0.0,2026-07-28,2520.0,0.05,200,PE,NFO-OPT,NFO
37136898,145066,TIINDIA26JUL2560CE,TIINDIA,0.0,2026-07-28,2560.0,0.05,200,CE,NFO-OPT,NFO
37137154,145067,TIINDIA26JUL2560PE,TIINDIA,0.0,2026-07-28,2560.0,0.05,200,PE,NFO-OPT,NFO
37137410,145068,TIINDIA26JUL2600CE,TIINDIA,0.0,2026-07-28,2600.0,0.05,200,CE,NFO-OPT,NFO
37137666,145069,TIINDIA26JUL2600PE,TIINDIA,0.0,2026-07-28,2600.0,0.05,200,PE,NFO-OPT,NFO
37137922,145070,TIINDIA26JUL2640CE,TIINDIA,0.0,2026-07-28,2640.0,0.05,200,CE,NFO-OPT,NFO
37138178,145071,TIINDIA26JUL2640PE,TIINDIA,0.0,2026-07-28,2640.0,0.05,200,PE,NFO-OPT,NFO
37138434,145072,TIINDIA26JUL2680CE,TIINDIA,0.0,2026-07-28,2680.0,0.05,200,CE,NFO-OPT,NFO
37138690,145073,TIINDIA26JUL2680PE,TIINDIA,0.0,2026-07-28,2680.0,0.05,200,PE,NFO-OPT,NFO
37138946,145074,TIINDIA26JUL2720CE,TIINDIA,0.0,2026-07-28,2720.0,0.05,200,CE,NFO-OPT,NFO
37139202,145075,TIINDIA26JUL2720PE,TIINDIA,0.0,2026-07-28,2720.0,0.05,200,PE,NFO-OPT,NFO
37139458,145076,TIINDIA26JUL2760CE,TIINDIA,0.0,2026-07-28,2760.0,0.05,200,CE,NFO-OPT,NFO
37139714,145077,TIINDIA26JUL2760PE,TIINDIA,0.0,2026-07-28,2760.0,0.05,200,PE,NFO-OPT,NFO
37139970,145078,TIINDIA26JUL2800CE,TIINDIA,0.0,2026-07-28,2800.0,0.05,200,CE,NFO-OPT,NFO
37140226,145079,TIINDIA26JUL2800PE,TIINDIA,0.0,2026-07-28,2800.0,0.05,200,PE,NFO-OPT,NFO
37140482,145080,TIINDIA26JUL2840CE,TIINDIA,0.0,2026-07-28,2840.0,0.05,200,CE,NFO-OPT,NFO
37140738,145081,TIINDIA26JUL2840PE,TIINDIA,0.0,2026-07-28,2840.0,0.05,200,PE,NFO-OPT,NFO
37140994,145082,TIINDIA26JUL2880CE,TIINDIA,0.0,2026-07-28,2880.0,0.05,200,CE,NFO-OPT,NFO
37141250,145083,TIINDIA26JUL2880PE,TIINDIA,0.0,2026-07-28,2880.0,0.05,200,PE,NFO-OPT,NFO
37141506,145084,TIINDIA26JUL2920CE,TIINDIA,0.0,2026-07-28,2920.0,0.05,200,CE,NFO-OPT,NFO
37141762,145085,TIINDIA26JUL2920PE,TIINDIA,0.0,2026-07-28,2920.0,0.05,200,PE,NFO-OPT,NFO
37142018,145086,TIINDIA26JUL2960CE,TIINDIA,0.0,2026-07-28,2960.0,0.05,200,CE,NFO-OPT,NFO
37142274,145087,TIINDIA26JUL2960PE,TIINDIA,0.0,2026-07-28,2960.0,0.05,200,PE,NFO-OPT,NFO
37142530,145088,TIINDIA26JUL3000CE,TIINDIA,0.0,2026-07-28,3000.0,0.05,200,CE,NFO-OPT,NFO
37142786,145089,TIINDIA26JUL3000PE,TIINDIA,0.0,2026-07-28,3000.0,0.05,200,PE,NFO-OPT,NFO
37143042,145090,TIINDIA26JUL3040CE,TIINDIA,0.0,2026-07-28,3040.0,0.05,200,CE,NFO-OPT,NFO
37143298,145091,TIINDIA26JUL3040PE,TIINDIA,0.0,2026-07-28,3040.0,0.05,200,PE,NFO-OPT,NFO
37143554,145092,TIINDIA26JUL3080CE,TIINDIA,0.0,2026-07-28,3080.0,0.05,200,CE,NFO-OPT,NFO
37143810,145093,TIINDIA26JUL3080PE,TIINDIA,0.0,2026-07-28,3080.0,0.05,200,PE,NFO-OPT,NFO
37144066,145094,TIINDIA26JUL3120CE,TIINDIA,0.0,2026-07-28,3120.0,0.05,200,CE,NFO-OPT,NFO
37144322,145095,TIINDIA26JUL3120PE,TIINDIA,0.0,2026-07-28,3120.0,0.05,200,PE,NFO-OPT,NFO
37144578,145096,TIINDIA26JUL3160CE,TIINDIA,0.0,2026-07-28,3160.0,0.05,200,CE,NFO-OPT,NFO
37144834,145097,TIINDIA26JUL3160PE,TIINDIA,0.0,2026-07-28,3160.0,0.05,200,PE,NFO-OPT,NFO
37145090,145098,TIINDIA26JUL3200CE,TIINDIA,0.0,2026-07-28,3200.0,0.05,200,CE,NFO-OPT,NFO
37145346,145099,TIINDIA26JUL3200PE,TIINDIA,0.0,2026-07-28,3200.0,0.05,200,PE,NFO-OPT,NFO
37145602,145100,TIINDIA26JUL3240CE,TIINDIA,0.0,2026-07-28,3240.0,0.05,200,CE,NFO-OPT,NFO
37145858,145101,TIINDIA26JUL3240PE,TIINDIA,0.0,2026-07-28,3240.0,0.05,200,PE,NFO-OPT,NFO
37146114,145102,TIINDIA26JUL3280CE,TIINDIA,0.0,2026-07-28,3280.0,0.05,200,CE,NFO-OPT,NFO
37146370,145103,TIINDIA26JUL3280PE,TIINDIA,0.0,2026-07-28,3280.0,0.05,200,PE,NFO-OPT,NFO
37146626,145104,TIINDIA26JUL3320CE,TIINDIA,0.0,2026-07-28,3320.0,0.05,200,CE,NFO-OPT,NFO
37146882,145105,TIINDIA26JUL3320PE,TIINDIA,0.0,2026-07-28,3320.0,0.05,200,PE,NFO-OPT,NFO
37147138,145106,TIINDIA26JUL3360CE,TIINDIA,0.0,2026-07-28,3360.0,0.05,200,CE,NFO-OPT,NFO
37148674,145112,TIINDIA26JUL3360PE,TIINDIA,0.0,2026-07-28,3360.0,0.05,200,PE,NFO-OPT,NFO
37148930,145113,TIINDIA26JUL3400CE,TIINDIA,0.0,2026-07-28,3400.0,0.05,200,CE,NFO-OPT,NFO
37149186,145114,TIINDIA26JUL3400PE,TIINDIA,0.0,2026-07-28,3400.0,0.05,200,PE,NFO-OPT,NFO
37149442,145115,TIINDIA26JUL3440CE,TIINDIA,0.0,2026-07-28,3440.0,0.05,200,CE,NFO-OPT,NFO
37149698,145116,TIINDIA26JUL3440PE,TIINDIA,0.0,2026-07-28,3440.0,0.05,200,PE,NFO-OPT,NFO
38353666,149819,TIINDIA26JUL2820CE,TIINDIA,0.0,2026-07-28,2820.0,0.05,200,CE,NFO-OPT,NFO
38353922,149820,TIINDIA26JUL2820PE,TIINDIA,0.0,2026-07-28,2820.0,0.05,200,PE,NFO-OPT,NFO
38354178,149821,TIINDIA26JUL2860CE,TIINDIA,0.0,2026-07-28,2860.0,0.05,200,CE,NFO-OPT,NFO
38354434,149822,TIINDIA26JUL2860PE,TIINDIA,0.0,2026-07-28,2860.0,0.05,200,PE,NFO-OPT,NFO
38354690,149823,TIINDIA26JUL2900CE,TIINDIA,0.0,2026-07-28,2900.0,0.05,200,CE,NFO-OPT,NFO
38354946,149824,TIINDIA26JUL2900PE,TIINDIA,0.0,2026-07-28,2900.0,0.05,200,PE,NFO-OPT,NFO
38355202,149825,TIINDIA26JUL2940CE,TIINDIA,0.0,2026-07-28,2940.0,0.05,200,CE,NFO-OPT,NFO
38355458,149826,TIINDIA26JUL2940PE,TIINDIA,0.0,2026-07-28,2940.0,0.05,200,PE,NFO-OPT,NFO
38355714,149827,TIINDIA26JUL2980CE,TIINDIA,0.0,2026-07-28,2980.0,0.05,200,CE,NFO-OPT,NFO
38355970,149828,TIINDIA26JUL2980PE,TIINDIA,0.0,2026-07-28,2980.0,0.05,200,PE,NFO-OPT,NFO
38356226,149829,TIINDIA26JUL3020CE,TIINDIA,0.0,2026-07-28,3020.0,0.05,200,CE,NFO-OPT,NFO
38356482,149830,TIINDIA26JUL3020PE,TIINDIA,0.0,2026-07-28,3020.0,0.05,200,PE,NFO-OPT,NFO
38357762,149835,TIINDIA26JUL3060CE,TIINDIA,0.0,2026-07-28,3060.0,0.05,200,CE,NFO-OPT,NFO
38358018,149836,TIINDIA26JUL3060PE,TIINDIA,0.0,2026-07-28,3060.0,0.05,200,PE,NFO-OPT,NFO
38358274,149837,TIINDIA26JUL3100CE,TIINDIA,0.0,2026-07-28,3100.0,0.05,200,CE,NFO-OPT,NFO
38358530,149838,TIINDIA26JUL3100PE,TIINDIA,0.0,2026-07-28,3100.0,0.05,200,PE,NFO-OPT,NFO
38358786,149839,TIINDIA26JUL3140CE,TIINDIA,0.0,2026-07-28,3140.0,0.05,200,CE,NFO-OPT,NFO
38360066,149844,TIINDIA26JUL3140PE,TIINDIA,0.0,2026-07-28,3140.0,0.05,200,PE,NFO-OPT,NFO
38360578,149846,TIINDIA26JUL3180CE,TIINDIA,0.0,2026-07-28,3180.0,0.05,200,CE,NFO-OPT,NFO
38360834,149847,TIINDIA26JUL3180PE,TIINDIA,0.0,2026-07-28,3180.0,0.05,200,PE,NFO-OPT,NFO
38361090,149848,TIINDIA26JUL3220CE,TIINDIA,0.0,2026-07-28,3220.0,0.05,200,CE,NFO-OPT,NFO
38361346,149849,TIINDIA26JUL3220PE,TIINDIA,0.0,2026-07-28,3220.0,0.05,200,PE,NFO-OPT,NFO
38362626,149854,TIINDIA26JUL3260CE,TIINDIA,0.0,2026-07-28,3260.0,0.05,200,CE,NFO-OPT,NFO
38362882,149855,TIINDIA26JUL3260PE,TIINDIA,0.0,2026-07-28,3260.0,0.05,200,PE,NFO-OPT,NFO
38409474,150037,TIINDIA26AUG2640CE,TIINDIA,0.0,2026-08-25,2640.0,0.05,200,CE,NFO-OPT,NFO
38409730,150038,TIINDIA26AUG2640PE,TIINDIA,0.0,2026-08-25,2640.0,0.05,200,PE,NFO-OPT,NFO
38433282,150130,TIINDIA26AUG2720CE,TIINDIA,0.0,2026-08-25,2720.0,0.05,200,CE,NFO-OPT,NFO
38433538,150131,TIINDIA26AUG2720PE,TIINDIA,0.0,2026-08-25,2720.0,0.05,200,PE,NFO-OPT,NFO
38434306,150134,TIINDIA26AUG2800CE,TIINDIA,0.0,2026-08-25,2800.0,0.05,200,CE,NFO-OPT,NFO
38434562,150135,TIINDIA26AUG2800PE,TIINDIA,0.0,2026-08-25,2800.0,0.05,200,PE,NFO-OPT,NFO
38434818,150136,TIINDIA26AUG2840CE,TIINDIA,0.0,2026-08-25,2840.0,0.05,200,CE,NFO-OPT,NFO
38435074,150137,TIINDIA26AUG2840PE,TIINDIA,0.0,2026-08-25,2840.0,0.05,200,PE,NFO-OPT,NFO
38435330,150138,TIINDIA26AUG2880CE,TIINDIA,0.0,2026-08-25,2880.0,0.05,200,CE,NFO-OPT,NFO
38435586,150139,TIINDIA26AUG2880PE,TIINDIA,0.0,2026-08-25,2880.0,0.05,200,PE,NFO-OPT,NFO
38436354,150142,TIINDIA26AUG2920CE,TIINDIA,0.0,2026-08-25,2920.0,0.05,200,CE,NFO-OPT,NFO
38436610,150143,TIINDIA26AUG2920PE,TIINDIA,0.0,2026-08-25,2920.0,0.05,200,PE,NFO-OPT,NFO
38439938,150156,TIINDIA26AUG2960CE,TIINDIA,0.0,2026-08-25,2960.0,0.05,200,CE,NFO-OPT,NFO
38440706,150159,TIINDIA26AUG2960PE,TIINDIA,0.0,2026-08-25,2960.0,0.05,200,PE,NFO-OPT,NFO
38440962,150160,TIINDIA26AUG3000CE,TIINDIA,0.0,2026-08-25,3000.0,0.05,200,CE,NFO-OPT,NFO
38441218,150161,TIINDIA26AUG3000PE,TIINDIA,0.0,2026-08-25,3000.0,0.05,200,PE,NFO-OPT,NFO
38441474,150162,TIINDIA26AUG3040CE,TIINDIA,0.0,2026-08-25,3040.0,0.05,200,CE,NFO-OPT,NFO
38441730,150163,TIINDIA26AUG3040PE,TIINDIA,0.0,2026-08-25,3040.0,0.05,200,PE,NFO-OPT,NFO
38446338,150181,TIINDIA26AUG3080CE,TIINDIA,0.0,2026-08-25,3080.0,0.05,200,CE,NFO-OPT,NFO
38446594,150182,TIINDIA26AUG3080PE,TIINDIA,0.0,2026-08-25,3080.0,0.05,200,PE,NFO-OPT,NFO
38446850,150183,TIINDIA26AUG3120CE,TIINDIA,0.0,2026-08-25,3120.0,0.05,200,CE,NFO-OPT,NFO
38447106,150184,TIINDIA26AUG3120PE,TIINDIA,0.0,2026-08-25,3120.0,0.05,200,PE,NFO-OPT,NFO
38457346,150224,TIINDIA26AUG3160CE,TIINDIA,0.0,2026-08-25,3160.0,0.05,200,CE,NFO-OPT,NFO
38457602,150225,TIINDIA26AUG3160PE,TIINDIA,0.0,2026-08-25,3160.0,0.05,200,PE,NFO-OPT,NFO
38457858,150226,TIINDIA26AUG3200CE,TIINDIA,0.0,2026-08-25,3200.0,0.05,200,CE,NFO-OPT,NFO
38458114,150227,TIINDIA26AUG3200PE,TIINDIA,0.0,2026-08-25,3200.0,0.05,200,PE,NFO-OPT,NFO
38458370,150228,TIINDIA26AUG3240CE,TIINDIA,0.0,2026-08-25,3240.0,0.05,200,CE,NFO-OPT,NFO
38458626,150229,TIINDIA26AUG3240PE,TIINDIA,0.0,2026-08-25,3240.0,0.05,200,PE,NFO-OPT,NFO
38458882,150230,TIINDIA26AUG3280CE,TIINDIA,0.0,2026-08-25,3280.0,0.05,200,CE,NFO-OPT,NFO
38459138,150231,TIINDIA26AUG3280PE,TIINDIA,0.0,2026-08-25,3280.0,0.05,200,PE,NFO-OPT,NFO
38459906,150234,TIINDIA26AUG3360CE,TIINDIA,0.0,2026-08-25,3360.0,0.05,200,CE,NFO-OPT,NFO
38460162,150235,TIINDIA26AUG3360PE,TIINDIA,0.0,2026-08-25,3360.0,0.05,200,PE,NFO-OPT,NFO
38460930,150238,TIINDIA26AUG3440CE,TIINDIA,0.0,2026-08-25,3440.0,0.05,200,CE,NFO-OPT,NFO
38461186,150239,TIINDIA26AUG3440PE,TIINDIA,0.0,2026-08-25,3440.0,0.05,200,PE,NFO-OPT,NFO
37217026,145379,TITAN26JUN4150CE,TITAN,0.0,2026-06-30,4150.0,0.05,175,CE,NFO-OPT,NFO
37217282,145380,TITAN26JUN4150PE,TITAN,0.0,2026-06-30,4150.0,0.05,175,PE,NFO-OPT,NFO
44986882,175730,TITAN26JUN4100CE,TITAN,0.0,2026-06-30,4100.0,0.05,175,CE,NFO-OPT,NFO
44987138,175731,TITAN26JUN4100PE,TITAN,0.0,2026-06-30,4100.0,0.05,175,PE,NFO-OPT,NFO
44987394,175732,TITAN26JUN4200CE,TITAN,0.0,2026-06-30,4200.0,0.05,175,CE,NFO-OPT,NFO
44987650,175733,TITAN26JUN4200PE,TITAN,0.0,2026-06-30,4200.0,0.05,175,PE,NFO-OPT,NFO
37216514,145377,TITAN26JUN4050CE,TITAN,0.0,2026-06-30,4050.0,0.05,175,CE,NFO-OPT,NFO
37216770,145378,TITAN26JUN4050PE,TITAN,0.0,2026-06-30,4050.0,0.05,175,PE,NFO-OPT,NFO
37217538,145381,TITAN26JUN4250CE,TITAN,0.0,2026-06-30,4250.0,0.05,175,CE,NFO-OPT,NFO
37217794,145382,TITAN26JUN4250PE,TITAN,0.0,2026-06-30,4250.0,0.05,175,PE,NFO-OPT,NFO
44986370,175728,TITAN26JUN4000CE,TITAN,0.0,2026-06-30,4000.0,0.05,175,CE,NFO-OPT,NFO
44986626,175729,TITAN26JUN4000PE,TITAN,0.0,2026-06-30,4000.0,0.05,175,PE,NFO-OPT,NFO
44987906,175734,TITAN26JUN4300CE,TITAN,0.0,2026-06-30,4300.0,0.05,175,CE,NFO-OPT,NFO
44988162,175735,TITAN26JUN4300PE,TITAN,0.0,2026-06-30,4300.0,0.05,175,PE,NFO-OPT,NFO
37216002,145375,TITAN26JUN3950CE,TITAN,0.0,2026-06-30,3950.0,0.05,175,CE,NFO-OPT,NFO
37216258,145376,TITAN26JUN3950PE,TITAN,0.0,2026-06-30,3950.0,0.05,175,PE,NFO-OPT,NFO
37218050,145383,TITAN26JUN4350CE,TITAN,0.0,2026-06-30,4350.0,0.05,175,CE,NFO-OPT,NFO
37218306,145384,TITAN26JUN4350PE,TITAN,0.0,2026-06-30,4350.0,0.05,175,PE,NFO-OPT,NFO
44985858,175726,TITAN26JUN3900CE,TITAN,0.0,2026-06-30,3900.0,0.05,175,CE,NFO-OPT,NFO
44986114,175727,TITAN26JUN3900PE,TITAN,0.0,2026-06-30,3900.0,0.05,175,PE,NFO-OPT,NFO
44988418,175736,TITAN26JUN4400CE,TITAN,0.0,2026-06-30,4400.0,0.05,175,CE,NFO-OPT,NFO
44988674,175737,TITAN26JUN4400PE,TITAN,0.0,2026-06-30,4400.0,0.05,175,PE,NFO-OPT,NFO
37215490,145373,TITAN26JUN3850CE,TITAN,0.0,2026-06-30,3850.0,0.05,175,CE,NFO-OPT,NFO
37215746,145374,TITAN26JUN3850PE,TITAN,0.0,2026-06-30,3850.0,0.05,175,PE,NFO-OPT,NFO
37218562,145385,TITAN26JUN4450CE,TITAN,0.0,2026-06-30,4450.0,0.05,175,CE,NFO-OPT,NFO
37218818,145386,TITAN26JUN4450PE,TITAN,0.0,2026-06-30,4450.0,0.05,175,PE,NFO-OPT,NFO
44985346,175724,TITAN26JUN3800CE,TITAN,0.0,2026-06-30,3800.0,0.05,175,CE,NFO-OPT,NFO
44985602,175725,TITAN26JUN3800PE,TITAN,0.0,2026-06-30,3800.0,0.05,175,PE,NFO-OPT,NFO
44988930,175738,TITAN26JUN4500CE,TITAN,0.0,2026-06-30,4500.0,0.05,175,CE,NFO-OPT,NFO
44989186,175739,TITAN26JUN4500PE,TITAN,0.0,2026-06-30,4500.0,0.05,175,PE,NFO-OPT,NFO
37219330,145388,TITAN26JUN4550PE,TITAN,0.0,2026-06-30,4550.0,0.05,175,PE,NFO-OPT,NFO
37222146,145399,TITAN26JUN5150CE,TITAN,0.0,2026-06-30,5150.0,0.05,175,CE,NFO-OPT,NFO
37222402,145400,TITAN26JUN5150PE,TITAN,0.0,2026-06-30,5150.0,0.05,175,PE,NFO-OPT,NFO
44992002,175750,TITAN26JUN5100CE,TITAN,0.0,2026-06-30,5100.0,0.05,175,CE,NFO-OPT,NFO
44992258,175751,TITAN26JUN5100PE,TITAN,0.0,2026-06-30,5100.0,0.05,175,PE,NFO-OPT,NFO
37221634,145397,TITAN26JUN5050CE,TITAN,0.0,2026-06-30,5050.0,0.05,175,CE,NFO-OPT,NFO
37221890,145398,TITAN26JUN5050PE,TITAN,0.0,2026-06-30,5050.0,0.05,175,PE,NFO-OPT,NFO
44991490,175748,TITAN26JUN5000CE,TITAN,0.0,2026-06-30,5000.0,0.05,175,CE,NFO-OPT,NFO
44991746,175749,TITAN26JUN5000PE,TITAN,0.0,2026-06-30,5000.0,0.05,175,PE,NFO-OPT,NFO
37221122,145395,TITAN26JUN4950CE,TITAN,0.0,2026-06-30,4950.0,0.05,175,CE,NFO-OPT,NFO
37221378,145396,TITAN26JUN4950PE,TITAN,0.0,2026-06-30,4950.0,0.05,175,PE,NFO-OPT,NFO
44990978,175746,TITAN26JUN4900CE,TITAN,0.0,2026-06-30,4900.0,0.05,175,CE,NFO-OPT,NFO
